store_id,city,state,store_name,category,address,phone,rating,review_count,maps_search_url,checked_date,record_type,part_id,part_name,part_search_term,availability_status,part_store_maps_search_url,mapping_note,price_min_inr,price_typical_inr,price_max_inr,price_confidence,price_basis,price_as_of,school_project_price_inr,school_price_note
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-010,Battery Management System (BMS),Battery Management System (BMS),unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Battery+Management+System+%28BMS%29+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,100,600,3500,High,Current India retail anchor,2026-08-30,600,School-project baseline: typical low-cost hobby/education price.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-011,Battery Voltage/Current Monitor,Battery Voltage/Current Monitor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Battery+Voltage%2FCurrent+Monitor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-012,DC-DC Buck-Boost Converter,DC-DC Buck-Boost Converter,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+DC-DC+Buck-Boost+Converter+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-013,Emergency Stop Switch,Emergency Stop Switch,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Emergency+Stop+Switch+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-014,High-Current Buck Converter,High-Current Buck Converter,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+High-Current+Buck+Converter+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-015,High-Current Fuse,High-Current Fuse,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+High-Current+Fuse+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-016,INA219 Current Sensor,INA219 Current Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+INA219+Current+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-017,INA226 Power Monitor,INA226 Power Monitor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+INA226+Power+Monitor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-018,Li-ion 18650 Cell,Li-ion 18650 Cell,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Li-ion+18650+Cell+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,150,350,800,Medium,India cell market range,2026-08-30,350,School-project baseline: typical low-cost hobby/education price.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-019,Li-ion 21700 Cell,Li-ion 21700 Cell,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Li-ion+21700+Cell+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,300,500,1000,Medium,India cell market range,2026-08-30,500,School-project baseline: typical low-cost hobby/education price.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-020,LiPo Balance Charger,LiPo Balance Charger,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+LiPo+Balance+Charger+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-021,Main Power Contactor,Main Power Contactor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Main+Power+Contactor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-022,Power Distribution Board,Power Distribution Board,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Power+Distribution+Board+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-023,Resettable PTC Fuse,Resettable PTC Fuse,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Resettable+PTC+Fuse+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-024,Smart Battery Charger,Smart Battery Charger,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Smart+Battery+Charger+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,300,1200,5000,Low,Specialty material estimate,2026-08-30,1200,School-project baseline: typical low-cost hobby/education price.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,PWR-025,Smart Battery Pack,Smart Battery Pack,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Smart+Battery+Pack+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,4000,4000,4000,Low,Robot battery estimate,2026-08-30,4000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,NAV-001,2D LiDAR,2D LiDAR,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+2D+LiDAR+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,10000,10000,10000,Medium,India retail/import range,2026-08-30,10000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,NAV-002,3D LiDAR,3D LiDAR,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+3D+LiDAR+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,45000,45000,45000,Medium,India/import market range,2026-08-30,45000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,NAV-003,GPS/GNSS Module,GPS/GNSS Module,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+GPS%2FGNSS+Module+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,120,120,120,Low,Category-based India market estimate,2026-08-30,120,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,NAV-004,Industrial Ultrasonic Sensor,Industrial Ultrasonic Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Industrial+Ultrasonic+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,120,120,120,Low,Category-based India market estimate,2026-08-30,120,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,NAV-005,Optical Flow Sensor,Optical Flow Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Optical+Flow+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,120,120,120,Low,Category-based India market estimate,2026-08-30,120,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,NAV-006,RTK GNSS Module,RTK GNSS Module,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+RTK+GNSS+Module+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,12000,12000,12000,Medium,India GNSS market range,2026-08-30,12000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
